hours,minutes,seconds,src,trg,split,tot_mins,model,stage
0,1,40.48626232147217,GDSCv2,GDSCv2,0,1,graphdrp,preprocess
0,1,39.69293522834778,GDSCv2,GDSCv2,1,1,graphdrp,preprocess
0,1,39.95299506187439,GDSCv2,GDSCv2,2,1,graphdrp,preprocess
0,1,39.99135971069336,GDSCv2,GDSCv2,3,1,graphdrp,preprocess
0,1,38.66157460212708,GDSCv2,GDSCv2,4,1,graphdrp,preprocess
0,1,49.30917048454285,GDSCv2,GDSCv2,5,1,graphdrp,preprocess
0,1,59.35017967224121,GDSCv2,GDSCv2,6,1,graphdrp,preprocess
0,1,57.173419713974,GDSCv2,GDSCv2,7,1,graphdrp,preprocess
0,2,5.4436564445495605,GDSCv2,GDSCv2,8,2,graphdrp,preprocess
0,2,3.507972240447998,GDSCv2,GDSCv2,9,2,graphdrp,preprocess
0,1,36.90971684455872,GDSCv2,gCSI,0,1,graphdrp,preprocess
0,1,39.13348889350891,GDSCv2,gCSI,1,1,graphdrp,preprocess
0,1,40.66533422470093,GDSCv2,gCSI,2,1,graphdrp,preprocess
0,1,39.75140953063965,GDSCv2,gCSI,3,1,graphdrp,preprocess
0,1,40.62138795852661,GDSCv2,gCSI,4,1,graphdrp,preprocess
0,1,35.760847091674805,GDSCv2,gCSI,5,1,graphdrp,preprocess
0,1,51.3899621963501,GDSCv2,gCSI,6,1,graphdrp,preprocess
0,1,36.64382410049439,GDSCv2,gCSI,7,1,graphdrp,preprocess
0,1,37.53654861450195,GDSCv2,gCSI,8,1,graphdrp,preprocess
0,1,38.79403352737427,GDSCv2,gCSI,9,1,graphdrp,preprocess
0,2,23.226996421813965,gCSI,CCLE,0,2,graphdrp,preprocess
0,0,40.31165146827698,gCSI,CCLE,1,0,graphdrp,preprocess
0,0,40.05474090576172,gCSI,CCLE,2,0,graphdrp,preprocess
0,0,39.0908432006836,gCSI,CCLE,3,0,graphdrp,preprocess
0,0,39.89529728889465,gCSI,CCLE,4,0,graphdrp,preprocess
0,0,39.07091164588928,gCSI,CCLE,5,0,graphdrp,preprocess
0,0,39.60114908218384,gCSI,CCLE,6,0,graphdrp,preprocess
0,0,39.256502866745,gCSI,CCLE,7,0,graphdrp,preprocess
0,0,43.173542737960815,gCSI,CCLE,8,0,graphdrp,preprocess
0,0,43.29088091850281,gCSI,CCLE,9,0,graphdrp,preprocess
0,12,30.343091011047363,gCSI,CTRPv2,0,12,graphdrp,preprocess
0,3,52.8400604724884,gCSI,CTRPv2,1,3,graphdrp,preprocess
0,3,49.95426797866821,gCSI,CTRPv2,2,3,graphdrp,preprocess
0,3,37.79910635948181,gCSI,CTRPv2,3,3,graphdrp,preprocess
0,3,41.16649222373962,gCSI,CTRPv2,4,3,graphdrp,preprocess
0,3,41.260791301727295,gCSI,CTRPv2,5,3,graphdrp,preprocess
0,3,49.76675510406494,gCSI,CTRPv2,6,3,graphdrp,preprocess
0,3,52.59449672698975,gCSI,CTRPv2,7,3,graphdrp,preprocess
0,3,37.8194854259491,gCSI,CTRPv2,8,3,graphdrp,preprocess
0,3,39.32847094535828,gCSI,CTRPv2,9,3,graphdrp,preprocess
0,8,12.397824048995972,gCSI,GDSCv1,0,8,graphdrp,preprocess
0,2,40.42642712593079,gCSI,GDSCv1,1,2,graphdrp,preprocess
0,2,40.304160356521606,gCSI,GDSCv1,2,2,graphdrp,preprocess
0,2,23.00043249130249,gCSI,GDSCv1,3,2,graphdrp,preprocess
0,2,35.44304013252258,gCSI,GDSCv1,4,2,graphdrp,preprocess
0,2,37.948387145996094,gCSI,GDSCv1,5,2,graphdrp,preprocess
0,2,40.474217653274536,gCSI,GDSCv1,6,2,graphdrp,preprocess
0,2,41.08469080924988,gCSI,GDSCv1,7,2,graphdrp,preprocess
0,2,21.90879273414612,gCSI,GDSCv1,8,2,graphdrp,preprocess
0,2,20.630648612976078,gCSI,GDSCv1,9,2,graphdrp,preprocess
0,6,1.0397522449493408,gCSI,GDSCv2,0,6,graphdrp,preprocess
0,1,51.47157835960388,gCSI,GDSCv2,1,1,graphdrp,preprocess
0,1,50.73136901855469,gCSI,GDSCv2,2,1,graphdrp,preprocess
0,1,45.38440799713135,gCSI,GDSCv2,3,1,graphdrp,preprocess
0,1,45.21012091636658,gCSI,GDSCv2,4,1,graphdrp,preprocess
0,1,46.12673759460449,gCSI,GDSCv2,5,1,graphdrp,preprocess
0,1,50.80560159683228,gCSI,GDSCv2,6,1,graphdrp,preprocess
0,1,51.07565474510193,gCSI,GDSCv2,7,1,graphdrp,preprocess
0,1,47.63937759399414,gCSI,GDSCv2,8,1,graphdrp,preprocess
0,1,46.344388246536255,gCSI,GDSCv2,9,1,graphdrp,preprocess
0,1,58.49516272544861,gCSI,gCSI,0,1,graphdrp,preprocess
0,0,42.64848780632019,gCSI,gCSI,1,0,graphdrp,preprocess
0,0,42.62598776817322,gCSI,gCSI,2,0,graphdrp,preprocess
0,0,42.02451491355896,gCSI,gCSI,3,0,graphdrp,preprocess
0,0,42.06892466545105,gCSI,gCSI,4,0,graphdrp,preprocess
0,0,42.19094252586365,gCSI,gCSI,5,0,graphdrp,preprocess
0,0,42.57844138145447,gCSI,gCSI,6,0,graphdrp,preprocess
0,0,42.51716041564941,gCSI,gCSI,7,0,graphdrp,preprocess
0,0,40.62132000923157,gCSI,gCSI,8,0,graphdrp,preprocess
0,0,34.729530572891235,gCSI,gCSI,9,0,graphdrp,preprocess
0,2,47.31574296951294,CCLE,,0,2,graphdrp,train
0,1,54.86623406410217,CCLE,,1,1,graphdrp,train
0,1,51.0454740524292,CCLE,,2,1,graphdrp,train
0,2,30.95894193649292,CCLE,,3,2,graphdrp,train
0,1,49.65200424194336,CCLE,,4,1,graphdrp,train
0,2,48.75229287147522,CCLE,,5,2,graphdrp,train
0,2,7.557798147201538,CCLE,,6,2,graphdrp,train
0,2,37.322526931762695,CCLE,,7,2,graphdrp,train
0,2,39.16037368774414,CCLE,,8,2,graphdrp,train
0,2,47.08386707305908,CCLE,,9,2,graphdrp,train
12,52,43.2268500328064,CTRPv2,,0,772,graphdrp,train
3,34,14.34456753730774,CTRPv2,,1,214,graphdrp,train
2,1,55.61750674247742,CTRPv2,,2,121,graphdrp,train
1,46,25.05322790145874,CTRPv2,,3,106,graphdrp,train
3,43,27.255553245544437,CTRPv2,,4,223,graphdrp,train
3,6,9.67282223701477,CTRPv2,,5,186,graphdrp,train
2,20,55.4488959312439,CTRPv2,,6,140,graphdrp,train
2,41,57.88837885856629,CTRPv2,,7,161,graphdrp,train
3,15,49.26693272590637,CTRPv2,,8,195,graphdrp,train
2,26,37.32802295684815,CTRPv2,,9,146,graphdrp,train
1,16,33.68305850028992,GDSCv1,,0,76,graphdrp,train
0,58,58.23524856567383,GDSCv1,,1,58,graphdrp,train
1,19,52.92617130279541,GDSCv1,,2,79,graphdrp,train
0,48,36.54896903038025,GDSCv1,,3,48,graphdrp,train
1,20,14.855879545211792,GDSCv1,,4,80,graphdrp,train
1,0,52.68685841560364,GDSCv1,,5,60,graphdrp,train
1,1,45.046517848968506,GDSCv1,,6,61,graphdrp,train
0,54,56.75549221038818,GDSCv1,,7,54,graphdrp,train
0,58,51.37306928634644,GDSCv1,,8,58,graphdrp,train
1,9,5.273106813430786,GDSCv1,,9,69,graphdrp,train
0,25,1.6534104347229004,GDSCv2,,0,25,graphdrp,train
0,37,32.64362645149231,GDSCv2,,1,37,graphdrp,train
0,38,13.451406478881836,GDSCv2,,2,38,graphdrp,train
0,29,34.45665693283081,GDSCv2,,3,29,graphdrp,train
0,40,51.47605729103088,GDSCv2,,4,40,graphdrp,train
0,19,19.470081090927124,GDSCv2,,5,19,graphdrp,train
0,45,39.86744904518128,GDSCv2,,6,45,graphdrp,train
0,20,36.49215054512024,GDSCv2,,7,20,graphdrp,train
0,18,40.74717092514038,GDSCv2,,8,18,graphdrp,train
0,22,2.683804035186768,GDSCv2,,9,22,graphdrp,train
0,1,34.17380261421204,gCSI,,0,1,graphdrp,train
0,1,57.0412871837616,gCSI,,1,1,graphdrp,train
0,2,4.059595584869385,gCSI,,2,2,graphdrp,train
0,1,40.87685537338257,gCSI,,3,1,graphdrp,train
0,1,15.667011976242064,gCSI,,4,1,graphdrp,train
0,1,36.07481932640076,gCSI,,5,1,graphdrp,train
0,1,21.170987606048584,gCSI,,6,1,graphdrp,train
0,1,13.175370454788208,gCSI,,7,1,graphdrp,train
0,1,37.54341959953308,gCSI,,8,1,graphdrp,train
0,1,16.74525737762451,gCSI,,9,1,graphdrp,train
0,0,6.929855346679688,CCLE,CCLE,0,0,graphdrp,infer
0,0,6.828958034515381,CCLE,CCLE,1,0,graphdrp,infer
0,0,6.987157583236694,CCLE,CCLE,2,0,graphdrp,infer
0,0,6.522483587265015,CCLE,CCLE,3,0,graphdrp,infer
0,0,6.960630416870117,CCLE,CCLE,4,0,graphdrp,infer
0,0,6.830641746520996,CCLE,CCLE,5,0,graphdrp,infer
0,0,6.708222389221191,CCLE,CCLE,6,0,graphdrp,infer
0,0,7.888911724090576,CCLE,CCLE,7,0,graphdrp,infer
0,0,6.763113498687744,CCLE,CCLE,8,0,graphdrp,infer
0,0,7.843618154525757,CCLE,CCLE,9,0,graphdrp,infer
0,2,2.9029111862182617,CCLE,CTRPv2,0,2,graphdrp,infer
0,2,2.051414966583252,CCLE,CTRPv2,1,2,graphdrp,infer
0,1,49.32914137840271,CCLE,CTRPv2,2,1,graphdrp,infer
0,2,1.7967169284820557,CCLE,CTRPv2,3,2,graphdrp,infer
0,1,49.23393177986145,CCLE,CTRPv2,4,1,graphdrp,infer
0,2,3.80755877494812,CCLE,CTRPv2,5,2,graphdrp,infer
0,1,44.94434070587158,CCLE,CTRPv2,6,1,graphdrp,infer
0,2,3.7023210525512695,CCLE,CTRPv2,7,2,graphdrp,infer
0,1,48.43232750892639,CCLE,CTRPv2,8,1,graphdrp,infer
0,1,48.31273150444031,CCLE,CTRPv2,9,1,graphdrp,infer
0,1,10.685095071792604,CCLE,GDSCv1,0,1,graphdrp,infer
0,1,11.260374546051024,CCLE,GDSCv1,1,1,graphdrp,infer
0,1,10.339924097061155,CCLE,GDSCv1,2,1,graphdrp,infer
0,1,19.40247869491577,CCLE,GDSCv1,3,1,graphdrp,infer
0,1,9.462689876556396,CCLE,GDSCv1,4,1,graphdrp,infer
0,1,15.637831449508669,CCLE,GDSCv1,5,1,graphdrp,infer
0,1,11.43470335006714,CCLE,GDSCv1,6,1,graphdrp,infer
0,1,13.699678659439089,CCLE,GDSCv1,7,1,graphdrp,infer
0,1,12.534454107284546,CCLE,GDSCv1,8,1,graphdrp,infer
0,1,15.93470335006714,CCLE,GDSCv1,9,1,graphdrp,infer
0,0,47.96769452095032,CCLE,GDSCv2,0,0,graphdrp,infer
0,0,48.5615930557251,CCLE,GDSCv2,1,0,graphdrp,infer
0,0,53.4908652305603,CCLE,GDSCv2,2,0,graphdrp,infer
0,0,48.63840365409851,CCLE,GDSCv2,3,0,graphdrp,infer
0,0,47.4848313331604,CCLE,GDSCv2,4,0,graphdrp,infer
0,0,52.52131628990173,CCLE,GDSCv2,5,0,graphdrp,infer
0,0,49.614624977111816,CCLE,GDSCv2,6,0,graphdrp,infer
0,0,55.19026064872742,CCLE,GDSCv2,7,0,graphdrp,infer
0,0,50.63582801818848,CCLE,GDSCv2,8,0,graphdrp,infer
0,0,53.06013584136963,CCLE,GDSCv2,9,0,graphdrp,infer
0,0,8.245665550231934,CCLE,gCSI,0,0,graphdrp,infer
0,0,8.249908924102783,CCLE,gCSI,1,0,graphdrp,infer
0,0,8.190207481384277,CCLE,gCSI,2,0,graphdrp,infer
0,0,8.08496379852295,CCLE,gCSI,3,0,graphdrp,infer
0,0,8.222127914428711,CCLE,gCSI,4,0,graphdrp,infer
0,0,8.3609778881073,CCLE,gCSI,5,0,graphdrp,infer
0,0,7.935126066207886,CCLE,gCSI,6,0,graphdrp,infer
0,0,9.329555034637451,CCLE,gCSI,7,0,graphdrp,infer
0,0,7.781893968582153,CCLE,gCSI,8,0,graphdrp,infer
0,0,9.173242330551147,CCLE,gCSI,9,0,graphdrp,infer
0,0,11.835158348083496,CTRPv2,CCLE,0,0,graphdrp,infer
0,0,10.332560539245604,CTRPv2,CCLE,1,0,graphdrp,infer
0,0,10.083857774734495,CTRPv2,CCLE,2,0,graphdrp,infer
0,0,10.283747434616089,CTRPv2,CCLE,3,0,graphdrp,infer
0,0,11.335183382034302,CTRPv2,CCLE,4,0,graphdrp,infer
0,0,10.063575983047484,CTRPv2,CCLE,5,0,graphdrp,infer
0,0,10.33544945716858,CTRPv2,CCLE,6,0,graphdrp,infer
0,0,8.872338056564331,CTRPv2,CCLE,7,0,graphdrp,infer
0,0,16.989885568618774,CTRPv2,CCLE,8,0,graphdrp,infer
0,0,18.860603094100952,CTRPv2,CCLE,9,0,graphdrp,infer
0,0,17.76726222038269,CTRPv2,CTRPv2,0,0,graphdrp,infer
0,0,18.247865438461304,CTRPv2,CTRPv2,1,0,graphdrp,infer
0,0,18.122376918792725,CTRPv2,CTRPv2,2,0,graphdrp,infer
0,0,16.82573127746582,CTRPv2,CTRPv2,3,0,graphdrp,infer
0,0,18.161689043045044,CTRPv2,CTRPv2,4,0,graphdrp,infer
0,0,18.18398427963257,CTRPv2,CTRPv2,5,0,graphdrp,infer
0,0,15.54952311515808,CTRPv2,CTRPv2,6,0,graphdrp,infer
0,0,19.260865211486816,CTRPv2,CTRPv2,7,0,graphdrp,infer
0,0,15.232579708099363,CTRPv2,CTRPv2,8,0,graphdrp,infer
0,0,16.16105890274048,CTRPv2,CTRPv2,9,0,graphdrp,infer
0,1,30.841683626174927,CTRPv2,GDSCv1,0,1,graphdrp,infer
0,2,42.17085194587708,CTRPv2,GDSCv1,1,2,graphdrp,infer
0,1,18.891244411468502,CTRPv2,GDSCv1,2,1,graphdrp,infer
0,1,18.839147567749023,CTRPv2,GDSCv1,3,1,graphdrp,infer
0,1,23.772092819213867,CTRPv2,GDSCv1,4,1,graphdrp,infer
0,1,19.70059609413147,CTRPv2,GDSCv1,5,1,graphdrp,infer
0,1,25.61865496635437,CTRPv2,GDSCv1,6,1,graphdrp,infer
0,1,16.08693504333496,CTRPv2,GDSCv1,7,1,graphdrp,infer
0,1,24.059606552124023,CTRPv2,GDSCv1,8,1,graphdrp,infer
0,1,10.811768054962158,CTRPv2,GDSCv1,9,1,graphdrp,infer
0,0,51.16980314254761,CTRPv2,GDSCv2,0,0,graphdrp,infer
0,1,0.0833494663238525,CTRPv2,GDSCv2,1,1,graphdrp,infer
0,0,56.14438199996948,CTRPv2,GDSCv2,2,0,graphdrp,infer
0,0,46.05792784690857,CTRPv2,GDSCv2,3,0,graphdrp,infer
0,0,48.64382815361023,CTRPv2,GDSCv2,4,0,graphdrp,infer
0,0,55.747034788131714,CTRPv2,GDSCv2,5,0,graphdrp,infer
0,0,56.02670764923096,CTRPv2,GDSCv2,6,0,graphdrp,infer
0,0,53.8953104019165,CTRPv2,GDSCv2,7,0,graphdrp,infer
0,0,48.006664514541626,CTRPv2,GDSCv2,8,0,graphdrp,infer
0,0,54.91828680038452,CTRPv2,GDSCv2,9,0,graphdrp,infer
0,0,10.476797580718994,CTRPv2,gCSI,0,0,graphdrp,infer
0,0,9.350701570510864,CTRPv2,gCSI,1,0,graphdrp,infer
0,0,9.877564907073976,CTRPv2,gCSI,2,0,graphdrp,infer
0,0,9.396669149398804,CTRPv2,gCSI,3,0,graphdrp,infer
0,0,9.068193674087524,CTRPv2,gCSI,4,0,graphdrp,infer
0,0,8.50132966041565,CTRPv2,gCSI,5,0,graphdrp,infer
0,0,9.037147521972656,CTRPv2,gCSI,6,0,graphdrp,infer
0,0,8.35823678970337,CTRPv2,gCSI,7,0,graphdrp,infer
0,0,9.51300311088562,CTRPv2,gCSI,8,0,graphdrp,infer
0,0,8.856347560882568,CTRPv2,gCSI,9,0,graphdrp,infer
0,0,9.64858365058899,GDSCv1,CCLE,0,0,graphdrp,infer
0,0,10.32514762878418,GDSCv1,CCLE,1,0,graphdrp,infer
0,0,10.797163724899292,GDSCv1,CCLE,2,0,graphdrp,infer
0,0,9.557858943939207,GDSCv1,CCLE,3,0,graphdrp,infer
0,0,10.73251223564148,GDSCv1,CCLE,4,0,graphdrp,infer
0,0,9.090710401535034,GDSCv1,CCLE,5,0,graphdrp,infer
0,0,10.627118587493896,GDSCv1,CCLE,6,0,graphdrp,infer
0,0,10.54474401473999,GDSCv1,CCLE,7,0,graphdrp,infer
0,0,9.466188669204712,GDSCv1,CCLE,8,0,graphdrp,infer
0,0,10.558045148849487,GDSCv1,CCLE,9,0,graphdrp,infer
0,1,48.37621402740479,GDSCv1,CTRPv2,0,1,graphdrp,infer
0,1,45.97836470603943,GDSCv1,CTRPv2,1,1,graphdrp,infer
0,1,46.88939762115479,GDSCv1,CTRPv2,2,1,graphdrp,infer
0,1,47.70197463035584,GDSCv1,CTRPv2,3,1,graphdrp,infer
0,1,43.904966592788696,GDSCv1,CTRPv2,4,1,graphdrp,infer
0,2,5.651257514953613,GDSCv1,CTRPv2,5,2,graphdrp,infer
0,1,43.49051117897034,GDSCv1,CTRPv2,6,1,graphdrp,infer
0,1,54.74107980728149,GDSCv1,CTRPv2,7,1,graphdrp,infer
0,1,52.09929466247559,GDSCv1,CTRPv2,8,1,graphdrp,infer
0,1,52.21471357345581,GDSCv1,CTRPv2,9,1,graphdrp,infer
0,0,12.307798147201538,GDSCv1,GDSCv1,0,0,graphdrp,infer
0,0,13.395389318466188,GDSCv1,GDSCv1,1,0,graphdrp,infer
0,0,12.974401235580444,GDSCv1,GDSCv1,2,0,graphdrp,infer
0,0,13.1738703250885,GDSCv1,GDSCv1,3,0,graphdrp,infer
0,0,11.985650539398192,GDSCv1,GDSCv1,4,0,graphdrp,infer
0,0,11.75845503807068,GDSCv1,GDSCv1,5,0,graphdrp,infer
0,0,12.58229947090149,GDSCv1,GDSCv1,6,0,graphdrp,infer
0,0,13.527382612228394,GDSCv1,GDSCv1,7,0,graphdrp,infer
0,0,13.01399302482605,GDSCv1,GDSCv1,8,0,graphdrp,infer
0,0,13.600799798965454,GDSCv1,GDSCv1,9,0,graphdrp,infer
0,0,54.20622253417969,GDSCv1,GDSCv2,0,0,graphdrp,infer
0,0,54.344327211380005,GDSCv1,GDSCv2,1,0,graphdrp,infer
0,0,52.96816468238831,GDSCv1,GDSCv2,2,0,graphdrp,infer
0,0,53.2278573513031,GDSCv1,GDSCv2,3,0,graphdrp,infer
0,0,52.46307110786438,GDSCv1,GDSCv2,4,0,graphdrp,infer
0,0,47.30225324630737,GDSCv1,GDSCv2,5,0,graphdrp,infer
0,0,47.76570701599121,GDSCv1,GDSCv2,6,0,graphdrp,infer
0,0,49.46396780014038,GDSCv1,GDSCv2,7,0,graphdrp,infer
0,0,49.57153654098511,GDSCv1,GDSCv2,8,0,graphdrp,infer
0,0,56.70191407203674,GDSCv1,GDSCv2,9,0,graphdrp,infer
0,0,8.498847007751465,GDSCv1,gCSI,0,0,graphdrp,infer
0,0,8.846954584121704,GDSCv1,gCSI,1,0,graphdrp,infer
0,0,9.44466996192932,GDSCv1,gCSI,2,0,graphdrp,infer
0,0,7.970206260681152,GDSCv1,gCSI,3,0,graphdrp,infer
0,0,8.670568704605103,GDSCv1,gCSI,4,0,graphdrp,infer
0,0,7.8051917552948,GDSCv1,gCSI,5,0,graphdrp,infer
0,0,9.100348711013794,GDSCv1,gCSI,6,0,graphdrp,infer
0,0,9.15836763381958,GDSCv1,gCSI,7,0,graphdrp,infer
0,0,8.36946702003479,GDSCv1,gCSI,8,0,graphdrp,infer
0,0,8.281970977783203,GDSCv1,gCSI,9,0,graphdrp,infer
0,0,11.004001379013062,GDSCv2,CCLE,0,0,graphdrp,infer
0,0,10.761074542999268,GDSCv2,CCLE,1,0,graphdrp,infer
0,0,10.653247117996216,GDSCv2,CCLE,2,0,graphdrp,infer
0,0,10.394234895706177,GDSCv2,CCLE,3,0,graphdrp,infer
0,0,9.738465547561646,GDSCv2,CCLE,4,0,graphdrp,infer
0,0,10.162710905075071,GDSCv2,CCLE,5,0,graphdrp,infer
0,0,11.324370622634888,GDSCv2,CCLE,6,0,graphdrp,infer
0,0,10.684237480163574,GDSCv2,CCLE,7,0,graphdrp,infer
0,0,11.732237815856934,GDSCv2,CCLE,8,0,graphdrp,infer
0,0,10.091593742370604,GDSCv2,CCLE,9,0,graphdrp,infer
0,2,11.857020854949951,GDSCv2,CTRPv2,0,2,graphdrp,infer
0,1,55.568103551864624,GDSCv2,CTRPv2,1,1,graphdrp,infer
0,1,52.47905898094177,GDSCv2,CTRPv2,2,1,graphdrp,infer
0,1,55.141666650772095,GDSCv2,CTRPv2,3,1,graphdrp,infer
0,1,53.85892534255981,GDSCv2,CTRPv2,4,1,graphdrp,infer
0,1,57.48331880569458,GDSCv2,CTRPv2,5,1,graphdrp,infer
0,1,54.639506816864014,GDSCv2,CTRPv2,6,1,graphdrp,infer
0,1,54.91780352592468,GDSCv2,CTRPv2,7,1,graphdrp,infer
0,1,54.362024784088135,GDSCv2,CTRPv2,8,1,graphdrp,infer
0,2,9.304016590118408,GDSCv2,CTRPv2,9,2,graphdrp,infer
0,1,11.149242639541626,GDSCv2,GDSCv1,0,1,graphdrp,infer
0,1,10.98365879058838,GDSCv2,GDSCv1,1,1,graphdrp,infer
0,1,15.360690832138062,GDSCv2,GDSCv1,2,1,graphdrp,infer
0,1,24.39052724838257,GDSCv2,GDSCv1,3,1,graphdrp,infer
0,1,13.873133182525637,GDSCv2,GDSCv1,4,1,graphdrp,infer
0,1,28.16645121574402,GDSCv2,GDSCv1,5,1,graphdrp,infer
0,1,15.648635864257812,GDSCv2,GDSCv1,6,1,graphdrp,infer
0,1,27.481187105178837,GDSCv2,GDSCv1,7,1,graphdrp,infer
0,1,15.613508939743042,GDSCv2,GDSCv1,8,1,graphdrp,infer
0,1,22.49809217453003,GDSCv2,GDSCv1,9,1,graphdrp,infer
0,0,11.303064346313477,GDSCv2,GDSCv2,0,0,graphdrp,infer
0,0,11.86285948753357,GDSCv2,GDSCv2,1,0,graphdrp,infer
0,0,11.33170199394226,GDSCv2,GDSCv2,2,0,graphdrp,infer
0,0,11.757384300231934,GDSCv2,GDSCv2,3,0,graphdrp,infer
0,0,11.88612961769104,GDSCv2,GDSCv2,4,0,graphdrp,infer
0,0,10.920318365097046,GDSCv2,GDSCv2,5,0,graphdrp,infer
0,0,12.27327585220337,GDSCv2,GDSCv2,6,0,graphdrp,infer
0,0,12.159991025924684,GDSCv2,GDSCv2,7,0,graphdrp,infer
0,0,11.76303768157959,GDSCv2,GDSCv2,8,0,graphdrp,infer
0,0,11.001699924468994,GDSCv2,GDSCv2,9,0,graphdrp,infer
0,0,9.364427089691162,GDSCv2,gCSI,0,0,graphdrp,infer
0,0,9.528379440307615,GDSCv2,gCSI,1,0,graphdrp,infer
0,0,9.466732740402222,GDSCv2,gCSI,2,0,graphdrp,infer
0,0,8.652946949005127,GDSCv2,gCSI,3,0,graphdrp,infer
0,0,8.410873174667358,GDSCv2,gCSI,4,0,graphdrp,infer
0,0,8.608981132507324,GDSCv2,gCSI,5,0,graphdrp,infer
0,0,9.61284065246582,GDSCv2,gCSI,6,0,graphdrp,infer
0,0,8.561155796051025,GDSCv2,gCSI,7,0,graphdrp,infer
0,0,9.881083488464355,GDSCv2,gCSI,8,0,graphdrp,infer
0,0,8.775667905807495,GDSCv2,gCSI,9,0,graphdrp,infer
0,0,9.58772325515747,gCSI,CCLE,0,0,graphdrp,infer
0,0,9.735898733139038,gCSI,CCLE,1,0,graphdrp,infer
0,0,9.72550082206726,gCSI,CCLE,2,0,graphdrp,infer
0,0,9.844735622406006,gCSI,CCLE,3,0,graphdrp,infer
0,0,9.709919929504396,gCSI,CCLE,4,0,graphdrp,infer
0,0,9.678168296813965,gCSI,CCLE,5,0,graphdrp,infer
0,0,9.692607641220093,gCSI,CCLE,6,0,graphdrp,infer
0,0,9.637123584747314,gCSI,CCLE,7,0,graphdrp,infer
0,0,9.437025308609009,gCSI,CCLE,8,0,graphdrp,infer
0,0,9.693429470062256,gCSI,CCLE,9,0,graphdrp,infer
0,1,57.43768310546875,gCSI,CTRPv2,0,1,graphdrp,infer
0,1,57.34428715705872,gCSI,CTRPv2,1,1,graphdrp,infer
0,1,57.93151807785034,gCSI,CTRPv2,2,1,graphdrp,infer
0,1,59.70722675323486,gCSI,CTRPv2,3,1,graphdrp,infer
0,2,4.148093223571777,gCSI,CTRPv2,4,2,graphdrp,infer
0,1,46.948123931884766,gCSI,CTRPv2,5,1,graphdrp,infer
0,2,2.177640438079834,gCSI,CTRPv2,6,2,graphdrp,infer
0,2,0.4330358505249023,gCSI,CTRPv2,7,2,graphdrp,infer
0,1,42.23696804046631,gCSI,CTRPv2,8,1,graphdrp,infer
0,2,1.2296669483184814,gCSI,CTRPv2,9,2,graphdrp,infer
0,1,18.648285388946533,gCSI,GDSCv1,0,1,graphdrp,infer
0,1,21.896580934524536,gCSI,GDSCv1,1,1,graphdrp,infer
0,1,21.777637243270878,gCSI,GDSCv1,2,1,graphdrp,infer
0,1,20.62841296195984,gCSI,GDSCv1,3,1,graphdrp,infer
0,1,18.771881103515625,gCSI,GDSCv1,4,1,graphdrp,infer
0,1,21.29337477684021,gCSI,GDSCv1,5,1,graphdrp,infer
0,1,21.149896144866943,gCSI,GDSCv1,6,1,graphdrp,infer
0,1,10.746044635772703,gCSI,GDSCv1,7,1,graphdrp,infer
0,1,11.277477741241457,gCSI,GDSCv1,8,1,graphdrp,infer
0,1,19.691652297973636,gCSI,GDSCv1,9,1,graphdrp,infer
0,0,53.46039962768555,gCSI,GDSCv2,0,0,graphdrp,infer
0,0,51.90144467353821,gCSI,GDSCv2,1,0,graphdrp,infer
0,0,51.54758620262146,gCSI,GDSCv2,2,0,graphdrp,infer
0,0,52.232924938201904,gCSI,GDSCv2,3,0,graphdrp,infer
0,0,53.53312087059021,gCSI,GDSCv2,4,0,graphdrp,infer
0,0,55.89823484420776,gCSI,GDSCv2,5,0,graphdrp,infer
0,0,48.37908864021301,gCSI,GDSCv2,6,0,graphdrp,infer
0,0,48.51628756523132,gCSI,GDSCv2,7,0,graphdrp,infer
0,0,52.405622720718384,gCSI,GDSCv2,8,0,graphdrp,infer
0,0,49.08589291572571,gCSI,GDSCv2,9,0,graphdrp,infer
0,0,6.669961214065552,gCSI,gCSI,0,0,graphdrp,infer
0,0,6.678808689117432,gCSI,gCSI,1,0,graphdrp,infer
0,0,6.718965768814087,gCSI,gCSI,2,0,graphdrp,infer
0,0,6.614195108413696,gCSI,gCSI,3,0,graphdrp,infer
0,0,6.749976634979248,gCSI,gCSI,4,0,graphdrp,infer
0,0,6.483525991439819,gCSI,gCSI,5,0,graphdrp,infer
0,0,6.4226508140563965,gCSI,gCSI,6,0,graphdrp,infer
0,0,7.004088163375855,gCSI,gCSI,7,0,graphdrp,infer
0,0,6.903479337692261,gCSI,gCSI,8,0,graphdrp,infer
0,0,6.514962673187256,gCSI,gCSI,9,0,graphdrp,infer
0,2,6.1340978145599365,CCLE,CCLE,0,2,tcnns,preprocess
0,7,27.695642948150635,CCLE,CCLE,1,7,tcnns,preprocess
0,2,3.612282037734986,CCLE,CCLE,2,2,tcnns,preprocess
0,2,2.6561508178710938,CCLE,CCLE,3,2,tcnns,preprocess
0,2,6.559048652648926,CCLE,CCLE,4,2,tcnns,preprocess
0,2,5.2193803787231445,CCLE,CCLE,5,2,tcnns,preprocess
0,2,4.2124762535095215,CCLE,CCLE,6,2,tcnns,preprocess
0,2,5.227051973342896,CCLE,CCLE,7,2,tcnns,preprocess
0,2,4.380156993865967,CCLE,CCLE,8,2,tcnns,preprocess
